date,home_team,away_team,home_score,away_score,home_elo,away_elo,home_fifa_ranking,away_fifa_ranking,home_average_age,away_average_age,home_squad_size,away_squad_size,home_market_value,away_market_value,home_confederation,away_confederation,neutral,tournament
1986-05-31,Bulgaria,Italy,1.0,1.0,1753.0,1932.0,87,12,25.7,21.0,25,23,30049999.0,319000000.0,UEFA,UEFA,True,FIFA World Cup
1986-06-01,Canada,France,0.0,1.0,1569.0,1894.0,30,3,27.0,27.1,26,26,198649994.0,34375000.0,CONCACAF,UEFA,True,FIFA World Cup
1986-06-01,Spain,Brazil,0.0,1.0,1879.0,2037.0,2,6,26.8,29.4,26,26,34375000.0,928200012.0,UEFA,CONMEBOL,True,FIFA World Cup
1986-06-02,Morocco,Poland,0.0,0.0,1573.0,1913.0,7,36,26.7,26.4,26,26,447700012.0,232100006.0,CAF,UEFA,True,FIFA World Cup
1986-06-03,Mexico,Belgium,2.0,1.0,1801.0,1944.0,14,9,28.0,27.7,26,26,191850006.0,547500000.0,CONCACAF,UEFA,False,FIFA World Cup
1986-06-03,Portugal,England,1.0,0.0,1949.0,1921.0,5,4,28.1,27.3,26,26,34375000.0,34375000.0,UEFA,UEFA,True,FIFA World Cup
1986-06-04,Paraguay,Iraq,1.0,0.0,1659.0,1661.0,41,57,29.1,27.0,26,26,153649994.0,21200001.0,CONMEBOL,AFC,True,FIFA World Cup
1986-06-04,Romania,Norway,3.0,1.0,1768.0,1484.0,54,31,26.1,26.9,24,26,56950001.0,589900024.0,UEFA,UEFA,False,Friendly
1986-06-04,Scotland,Denmark,0.0,1.0,1856.0,1591.0,42,21,29.3,25.6,26,23,170250000.0,365000000.0,UEFA,UEFA,True,FIFA World Cup
1986-06-04,Uruguay,Germany,1.0,1.0,1657.0,1767.0,16,10,28.8,28.1,26,26,359299988.0,947000000.0,CONMEBOL,UEFA,True,FIFA World Cup
1986-06-05,Italy,Argentina,1.0,1.0,1932.0,1839.0,12,1,21.0,29.2,23,26,319000000.0,807500000.0,UEFA,CONMEBOL,True,FIFA World Cup
1986-06-06,Brazil,Algeria,1.0,0.0,2037.0,1709.0,6,28,29.4,26.9,26,26,928200012.0,256899994.0,CONMEBOL,CAF,True,FIFA World Cup
1986-06-06,England,Morocco,0.0,0.0,1921.0,1573.0,4,7,27.3,26.7,26,26,34375000.0,447700012.0,UEFA,CAF,True,FIFA World Cup
1986-06-06,Hungary,Canada,2.0,0.0,1818.0,1569.0,39,30,25.7,27.0,29,26,209199997.0,198649994.0,UEFA,CONCACAF,True,FIFA World Cup
1986-06-07,Mexico,Paraguay,1.0,1.0,1801.0,1659.0,14,41,28.0,29.1,26,26,191850006.0,153649994.0,CONCACAF,CONMEBOL,False,FIFA World Cup
1986-06-07,Poland,Portugal,1.0,0.0,1913.0,1949.0,36,5,26.4,28.1,26,26,232100006.0,34375000.0,UEFA,UEFA,True,FIFA World Cup
1986-06-08,Denmark,Uruguay,6.0,1.0,1591.0,1657.0,21,16,25.6,28.8,23,26,365000000.0,359299988.0,UEFA,CONMEBOL,True,FIFA World Cup
1986-06-08,Germany,Scotland,2.0,1.0,1767.0,1856.0,10,42,28.1,29.3,26,26,947000000.0,170250000.0,UEFA,UEFA,True,FIFA World Cup
1986-06-08,Iraq,Belgium,1.0,2.0,1661.0,1944.0,57,9,27.0,27.7,26,26,21200001.0,547500000.0,AFC,UEFA,True,FIFA World Cup
1986-06-09,Hungary,France,0.0,3.0,1818.0,1894.0,39,3,25.7,27.1,29,26,209199997.0,34375000.0,UEFA,UEFA,True,FIFA World Cup
1986-06-10,Argentina,Bulgaria,2.0,0.0,1839.0,1753.0,1,87,29.2,25.7,26,25,807500000.0,30049999.0,CONMEBOL,UEFA,True,FIFA World Cup
1986-06-11,England,Poland,3.0,0.0,1921.0,1913.0,4,36,27.3,26.4,26,26,34375000.0,232100006.0,UEFA,UEFA,True,FIFA World Cup
1986-06-11,Mexico,Iraq,1.0,0.0,1801.0,1661.0,14,57,28.0,27.0,26,26,191850006.0,21200001.0,CONCACAF,AFC,False,FIFA World Cup
1986-06-11,Paraguay,Belgium,2.0,2.0,1659.0,1944.0,41,9,29.1,27.7,26,26,153649994.0,547500000.0,CONMEBOL,UEFA,True,FIFA World Cup
1986-06-11,Portugal,Morocco,1.0,3.0,1949.0,1573.0,5,7,28.1,26.7,26,26,34375000.0,447700012.0,UEFA,CAF,True,FIFA World Cup
1986-06-12,Algeria,Spain,0.0,3.0,1709.0,1879.0,28,2,26.9,26.8,26,26,256899994.0,34375000.0,CAF,UEFA,True,FIFA World Cup
1986-06-13,Denmark,Germany,2.0,0.0,1591.0,1767.0,21,10,25.6,28.1,23,26,365000000.0,947000000.0,UEFA,UEFA,True,FIFA World Cup
1986-06-13,Scotland,Uruguay,0.0,0.0,1856.0,1657.0,42,16,29.3,28.8,26,26,170250000.0,359299988.0,UEFA,CONMEBOL,True,FIFA World Cup
1986-06-15,Mexico,Bulgaria,2.0,0.0,1801.0,1753.0,14,87,28.0,25.7,26,25,191850006.0,30049999.0,CONCACAF,UEFA,False,FIFA World Cup
1986-06-16,Argentina,Uruguay,1.0,0.0,1839.0,1657.0,1,16,29.2,28.8,26,26,807500000.0,359299988.0,CONMEBOL,CONMEBOL,True,FIFA World Cup
1986-06-16,Brazil,Poland,4.0,0.0,2037.0,1913.0,6,36,29.4,26.4,26,26,928200012.0,232100006.0,CONMEBOL,UEFA,True,FIFA World Cup
1986-06-17,Italy,France,0.0,2.0,1932.0,1894.0,12,3,21.0,27.1,23,26,319000000.0,34375000.0,UEFA,UEFA,True,FIFA World Cup
1986-06-17,Morocco,Germany,0.0,1.0,1573.0,1767.0,7,10,26.7,28.1,26,26,447700012.0,947000000.0,CAF,UEFA,True,FIFA World Cup
1986-06-18,Denmark,Spain,1.0,5.0,1591.0,1879.0,21,2,25.6,26.8,23,26,365000000.0,34375000.0,UEFA,UEFA,True,FIFA World Cup
1986-06-18,England,Paraguay,3.0,0.0,1921.0,1659.0,4,41,27.3,29.1,26,26,34375000.0,153649994.0,UEFA,CONMEBOL,True,FIFA World Cup
1986-06-21,Brazil,France,1.0,1.0,2037.0,1894.0,6,3,29.4,27.1,26,26,928200012.0,34375000.0,CONMEBOL,UEFA,True,FIFA World Cup
1986-06-21,Mexico,Germany,0.0,0.0,1801.0,1767.0,14,10,28.0,28.1,26,26,191850006.0,947000000.0,CONCACAF,UEFA,False,FIFA World Cup
1986-06-22,Argentina,England,2.0,1.0,1839.0,1921.0,1,4,29.2,27.3,26,26,807500000.0,34375000.0,CONMEBOL,UEFA,True,FIFA World Cup
1986-06-22,Spain,Belgium,1.0,1.0,1879.0,1944.0,2,9,26.8,27.7,26,26,34375000.0,547500000.0,UEFA,UEFA,True,FIFA World Cup
1986-06-25,Argentina,Belgium,2.0,0.0,1839.0,1944.0,1,9,29.2,27.7,26,26,807500000.0,547500000.0,CONMEBOL,UEFA,True,FIFA World Cup
1986-06-25,France,Germany,0.0,2.0,1894.0,1767.0,3,10,27.1,28.1,26,26,34375000.0,947000000.0,UEFA,UEFA,True,FIFA World Cup
1986-06-28,France,Belgium,4.0,2.0,1894.0,1944.0,3,9,27.1,27.7,26,26,34375000.0,547500000.0,UEFA,UEFA,True,FIFA World Cup
1986-06-29,Argentina,Germany,3.0,2.0,1839.0,1767.0,1,10,29.2,28.1,26,26,807500000.0,947000000.0,CONMEBOL,UEFA,True,FIFA World Cup
1986-07-24,Malaysia,India,3.0,0.0,1321.0,1252.0,136,138,28.7,26.8,28,22,7600000.0,4000000.0,AFC,AFC,False,Merdeka Tournament
1986-07-26,Malaysia,Thailand,2.0,0.0,1341.0,1264.0,136,94,28.7,28.6,28,24,7600000.0,6550000.0,AFC,AFC,False,Merdeka Tournament
1986-07-29,Ghana,Nigeria,2.0,0.0,1570.0,1509.0,73,26,27.0,26.6,26,23,234350006.0,172050003.0,CAF,CAF,True,Friendly
1986-07-30,India,Thailand,3.0,1.0,1252.0,1264.0,138,94,26.8,28.6,22,24,4000000.0,6550000.0,AFC,AFC,True,Merdeka Tournament
1986-08-01,Malaysia,Japan,2.0,1.0,1341.0,1460.0,136,18,28.7,27.6,28,26,7600000.0,270850006.0,AFC,AFC,False,Merdeka Tournament
1986-08-06,Finland,Sweden,1.0,3.0,1472.0,1775.0,75,38,26.2,27.6,27,26,41849998.0,406079987.0,UEFA,UEFA,False,Friendly
1986-08-19,Switzerland,France,2.0,0.0,1697.0,1894.0,19,3,28.4,27.1,26,26,332500000.0,34375000.0,UEFA,UEFA,False,Friendly
1986-08-20,Indonesia,Algeria,0.0,1.0,1139.0,1709.0,118,28,25.7,26.9,23,26,19549999.0,256899994.0,AFC,CAF,False,Indonesia Tournament
1986-08-20,Norway,Romania,2.0,2.0,1484.0,1768.0,31,54,26.9,26.1,26,24,589900024.0,56950001.0,UEFA,UEFA,False,Friendly
1986-08-23,Malaysia,Algeria,2.0,2.0,1341.0,1709.0,136,28,28.7,26.9,28,26,7600000.0,256899994.0,AFC,CAF,False,Friendly
1986-08-24,Singapore,Canada,0.0,1.0,1257.0,1569.0,148,30,28.2,27.0,28,26,4580000.0,198649994.0,AFC,CONCACAF,False,Merlion Cup
1986-08-27,Austria,Switzerland,1.0,1.0,1860.0,1697.0,24,19,28.7,28.4,26,26,245199997.0,332500000.0,UEFA,UEFA,False,Friendly
1986-08-31,China,Canada,1.0,0.0,1600.0,1569.0,91,30,27.9,27.0,26,26,14330000.0,198649994.0,AFC,CONCACAF,True,Merlion Cup
1986-09-01,Singapore,China,0.0,3.0,1257.0,1600.0,148,91,28.2,27.9,28,26,4580000.0,14330000.0,AFC,AFC,False,Merlion Cup
1986-09-03,Singapore,China,1.0,2.0,1257.0,1600.0,148,91,28.2,27.9,28,26,4580000.0,14330000.0,AFC,AFC,False,Merlion Cup
1986-09-06,Singapore,Canada,0.0,1.0,1257.0,1569.0,148,30,28.2,27.0,28,26,4580000.0,198649994.0,AFC,CONCACAF,False,Merlion Cup
1986-09-09,Norway,Hungary,0.0,0.0,1484.0,1818.0,31,39,26.9,25.7,26,29,589900024.0,209199997.0,UEFA,UEFA,False,Friendly
1986-09-10,Finland,Wales,1.0,1.0,1472.0,1795.0,75,37,26.2,26.6,27,27,41849998.0,180649994.0,UEFA,UEFA,False,UEFA Euro qualification
1986-09-10,Iceland,France,0.0,0.0,1493.0,1894.0,74,3,27.7,27.1,24,26,89099998.0,34375000.0,UEFA,UEFA,False,UEFA Euro qualification
1986-09-10,Romania,Austria,4.0,0.0,1768.0,1860.0,54,24,26.1,28.7,24,26,56950001.0,245199997.0,UEFA,UEFA,False,UEFA Euro qualification
1986-09-10,Scotland,Bulgaria,0.0,0.0,1856.0,1753.0,42,87,29.3,25.7,26,25,170250000.0,30049999.0,UEFA,UEFA,False,UEFA Euro qualification
1986-09-10,Sweden,England,1.0,0.0,1775.0,1921.0,38,4,27.6,27.3,26,26,406079987.0,34375000.0,UEFA,UEFA,False,Friendly
1986-09-20,Iran,Thailand,4.0,0.0,1801.0,1264.0,20,94,30.4,28.6,26,24,32049999.0,6550000.0,AFC,AFC,True,Friendly
1986-09-21,Qatar,Indonesia,1.0,1.0,1529.0,1139.0,56,118,29.5,25.7,26,23,19930000.0,19549999.0,AFC,AFC,True,Asian Games
1986-09-22,China,India,2.0,1.0,1600.0,1252.0,91,138,27.9,26.8,26,22,14330000.0,4000000.0,AFC,AFC,True,Asian Games
1986-09-22,Japan,Iran,0.0,2.0,1460.0,1801.0,18,20,27.6,30.4,26,26,270850006.0,32049999.0,AFC,AFC,True,Asian Games
1986-09-23,Qatar,Malaysia,1.0,1.0,1529.0,1341.0,56,136,29.5,28.7,26,28,19930000.0,7600000.0,AFC,AFC,True,Asian Games
1986-09-24,Denmark,Germany,0.0,2.0,1591.0,1767.0,21,10,25.6,28.1,23,26,365000000.0,947000000.0,UEFA,UEFA,False,Friendly
1986-09-24,Spain,Greece,3.0,1.0,1879.0,1605.0,2,48,26.8,26.3,26,25,34375000.0,275600006.0,UEFA,UEFA,False,Friendly
1986-09-24,Sweden,Switzerland,2.0,0.0,1775.0,1697.0,38,19,27.6,28.4,26,26,406079987.0,332500000.0,UEFA,UEFA,False,UEFA Euro qualification
1986-09-24,Iran,Bangladesh,4.0,0.0,1801.0,1009.0,20,181,30.4,26.4,26,23,32049999.0,7250000.0,AFC,AFC,True,Asian Games
1986-09-27,Thailand,Iraq,1.0,2.0,1264.0,1661.0,94,57,28.6,27.0,24,26,6550000.0,21200001.0,AFC,AFC,True,Asian Games
1986-09-27,Indonesia,Malaysia,1.0,0.0,1139.0,1341.0,118,136,25.7,28.7,23,28,19549999.0,7600000.0,AFC,AFC,True,Asian Games
1986-09-28,Japan,Bangladesh,4.0,0.0,1460.0,1009.0,18,181,27.6,26.4,26,23,270850006.0,7250000.0,AFC,AFC,True,Asian Games
1986-10-08,Israel,Romania,2.0,4.0,1658.0,1768.0,76,54,25.4,26.1,23,24,68099998.0,56950001.0,UEFA,UEFA,False,Friendly
1986-10-08,Italy,Greece,2.0,0.0,1932.0,1605.0,12,48,21.0,26.3,23,25,319000000.0,275600006.0,UEFA,UEFA,False,Friendly
1986-10-12,Portugal,Sweden,1.0,1.0,1949.0,1775.0,5,38,28.1,27.6,26,26,34375000.0,406079987.0,UEFA,UEFA,False,UEFA Euro qualification
1986-10-14,Luxembourg,Belgium,0.0,6.0,1177.0,1944.0,98,9,26.2,27.7,23,26,14980000.0,547500000.0,UEFA,UEFA,False,UEFA Euro qualification
1986-10-15,Germany,Spain,2.0,2.0,1767.0,1879.0,10,2,28.1,26.8,26,26,947000000.0,34375000.0,UEFA,UEFA,False,Friendly
1986-10-15,Hungary,Netherlands,0.0,1.0,1818.0,2075.0,39,8,25.7,27.8,29,26,209199997.0,754200012.0,UEFA,UEFA,False,UEFA Euro qualification
1986-10-15,Poland,Greece,2.0,1.0,1913.0,1605.0,36,48,26.4,26.3,26,25,232100006.0,275600006.0,UEFA,UEFA,False,UEFA Euro qualification
1986-10-28,Honduras,Panama,1.0,0.0,1527.0,1251.0,65,34,25.4,30.5,26,26,21430000.0,34549999.0,CONCACAF,CONCACAF,True,Friendly
1986-10-29,Austria,Germany,4.0,1.0,1860.0,1767.0,24,10,28.7,28.1,26,26,245199997.0,947000000.0,UEFA,UEFA,False,Friendly
1986-10-29,Denmark,Finland,1.0,0.0,1591.0,1472.0,21,75,25.6,26.2,23,27,365000000.0,41849998.0,UEFA,UEFA,False,UEFA Euro qualification
1986-10-29,Switzerland,Portugal,1.0,1.0,1697.0,1949.0,19,5,28.4,28.1,26,26,332500000.0,34375000.0,UEFA,UEFA,False,UEFA Euro qualification
1986-10-29,Tunisia,Bulgaria,3.0,3.0,1610.0,1753.0,45,87,26.7,25.7,26,25,69949997.0,30049999.0,CAF,UEFA,False,Friendly
1986-11-12,Greece,Hungary,2.0,1.0,1605.0,1818.0,48,39,26.3,25.7,25,29,275600006.0,209199997.0,UEFA,UEFA,False,UEFA Euro qualification
1986-11-12,Scotland,Luxembourg,3.0,0.0,1856.0,1177.0,42,98,29.3,26.2,26,23,170250000.0,14980000.0,UEFA,UEFA,False,UEFA Euro qualification
1986-11-12,Spain,Romania,1.0,0.0,1879.0,1768.0,2,54,26.8,26.1,26,24,34375000.0,56950001.0,UEFA,UEFA,False,UEFA Euro qualification
1986-11-15,Italy,Switzerland,3.0,2.0,1932.0,1697.0,12,19,21.0,28.4,23,26,319000000.0,332500000.0,UEFA,UEFA,False,UEFA Euro qualification
1986-11-16,Malta,Sweden,0.0,5.0,1377.0,1775.0,161,38,27.1,27.6,27,26,15000000.0,406079987.0,UEFA,UEFA,False,UEFA Euro qualification
1986-11-19,Belgium,Bulgaria,1.0,1.0,1944.0,1753.0,9,87,27.7,25.7,26,25,547500000.0,30049999.0,UEFA,UEFA,False,UEFA Euro qualification
1986-11-19,Netherlands,Poland,0.0,0.0,2075.0,1913.0,8,36,27.8,26.4,26,26,754200012.0,232100006.0,UEFA,UEFA,False,UEFA Euro qualification
1986-11-23,China,Australia,0.0,2.0,1600.0,1617.0,91,27,27.9,27.4,26,26,14330000.0,77449997.0,AFC,AFC,False,Friendly
1986-12-03,Cyprus,Greece,2.0,4.0,1255.0,1605.0,124,48,26.8,26.3,27,25,19900000.0,275600006.0,UEFA,UEFA,False,UEFA Euro qualification
1986-12-06,Malta,Italy,0.0,2.0,1377.0,1932.0,161,12,27.1,21.0,27,23,15000000.0,319000000.0,UEFA,UEFA,False,UEFA Euro qualification
1986-12-21,Cyprus,Netherlands,0.0,2.0,1255.0,2075.0,124,8,26.8,27.8,27,26,19900000.0,754200012.0,UEFA,UEFA,False,UEFA Euro qualification
1987-01-07,Portugal,Greece,1.0,1.0,1949.0,1605.0,5,48,28.1,26.3,26,25,34375000.0,275600006.0,UEFA,UEFA,False,Friendly
1987-01-14,Greece,Cyprus,3.0,1.0,1605.0,1255.0,48,124,26.3,26.8,25,27,275600006.0,19900000.0,UEFA,UEFA,False,UEFA Euro qualification
1987-01-14,India,China,1.0,1.0,1252.0,1600.0,138,91,26.8,27.9,22,26,4000000.0,14330000.0,AFC,AFC,False,Nehru Cup
1987-01-21,Spain,Netherlands,1.0,1.0,1879.0,2075.0,2,8,26.8,27.8,26,26,34375000.0,754200012.0,UEFA,UEFA,False,Friendly
1987-01-24,Italy,Malta,5.0,0.0,1932.0,1377.0,12,161,21.0,27.1,23,27,319000000.0,15000000.0,UEFA,UEFA,False,UEFA Euro qualification
1987-02-04,Portugal,Belgium,1.0,0.0,1949.0,1944.0,5,9,28.1,27.7,26,26,34375000.0,547500000.0,UEFA,UEFA,False,Friendly
1987-02-07,Tunisia,Austria,1.0,3.0,1610.0,1860.0,45,24,26.7,28.7,26,26,69949997.0,245199997.0,CAF,UEFA,False,Friendly
1987-02-08,Cyprus,Hungary,0.0,1.0,1255.0,1818.0,124,39,26.8,25.7,27,29,19900000.0,209199997.0,UEFA,UEFA,False,UEFA Euro qualification
1987-02-14,Portugal,Italy,0.0,1.0,1949.0,1932.0,5,12,28.1,21.0,26,23,34375000.0,319000000.0,UEFA,UEFA,False,UEFA Euro qualification
1987-02-18,Spain,England,2.0,4.0,1879.0,1921.0,2,4,26.8,27.3,26,26,34375000.0,34375000.0,UEFA,UEFA,False,Friendly
1987-03-11,Greece,Romania,1.0,1.0,1605.0,1768.0,48,54,26.3,26.1,25,24,275600006.0,56950001.0,UEFA,UEFA,False,Friendly
1987-03-17,Mexico,China,3.0,2.0,1801.0,1600.0,14,91,28.0,27.9,26,26,191850006.0,14330000.0,CONCACAF,AFC,False,Friendly
1987-03-18,Poland,Finland,3.0,1.0,1913.0,1472.0,36,75,26.4,26.2,26,27,232100006.0,41849998.0,UEFA,UEFA,False,Friendly
1987-03-24,Poland,Norway,4.0,1.0,1913.0,1484.0,36,31,26.4,26.9,26,26,232100006.0,589900024.0,UEFA,UEFA,False,Friendly
1987-03-25,Israel,Germany,0.0,2.0,1658.0,1767.0,76,10,25.4,28.1,23,26,68099998.0,947000000.0,UEFA,UEFA,False,Friendly
1987-03-25,Jordan,Cyprus,2.0,1.0,1112.0,1255.0,63,124,28.5,26.8,26,27,20299999.0,19900000.0,AFC,UEFA,False,Friendly
1987-03-25,Netherlands,Greece,1.0,1.0,2075.0,1605.0,8,48,27.8,26.3,26,25,754200012.0,275600006.0,UEFA,UEFA,False,UEFA Euro qualification
1987-03-27,Algeria,Tunisia,1.0,0.0,1709.0,1610.0,28,45,26.9,26.7,26,26,256899994.0,69949997.0,CAF,CAF,False,African Cup of Nations qualification
1987-03-29,Portugal,Malta,2.0,2.0,1949.0,1377.0,5,161,28.1,27.1,26,27,34375000.0,15000000.0,UEFA,UEFA,False,UEFA Euro qualification
1987-04-01,Austria,Spain,2.0,3.0,1860.0,1879.0,24,2,28.7,26.8,26,26,245199997.0,34375000.0,UEFA,UEFA,False,UEFA Euro qualification
1987-04-01,Belgium,Scotland,4.0,1.0,1944.0,1856.0,9,42,27.7,29.3,26,26,547500000.0,170250000.0,UEFA,UEFA,False,UEFA Euro qualification
1987-04-01,Wales,Finland,4.0,0.0,1795.0,1472.0,37,75,26.6,26.2,27,27,180649994.0,41849998.0,UEFA,UEFA,False,UEFA Euro qualification
1987-04-08,Romania,Israel,3.0,2.0,1768.0,1658.0,54,76,26.1,25.4,24,23,56950001.0,68099998.0,UEFA,UEFA,False,Friendly
1987-04-12,Poland,Cyprus,0.0,0.0,1913.0,1255.0,36,124,26.4,26.8,26,27,232100006.0,19900000.0,UEFA,UEFA,False,UEFA Euro qualification
1987-04-14,Tunisia,Algeria,1.0,1.0,1610.0,1709.0,45,28,26.7,26.9,26,26,69949997.0,256899994.0,CAF,CAF,False,African Cup of Nations qualification
1987-04-15,Switzerland,Malta,4.0,1.0,1697.0,1377.0,19,161,28.4,27.1,26,27,332500000.0,15000000.0,UEFA,UEFA,False,UEFA Euro qualification
1987-04-18,Germany,Italy,0.0,0.0,1767.0,1932.0,10,12,28.1,21.0,26,23,947000000.0,319000000.0,UEFA,UEFA,False,Friendly
1987-04-29,Finland,Denmark,0.0,1.0,1472.0,1591.0,75,21,26.2,25.6,27,23,41849998.0,365000000.0,UEFA,UEFA,False,UEFA Euro qualification
1987-04-29,France,Iceland,2.0,0.0,1894.0,1493.0,3,74,27.1,27.7,26,24,34375000.0,89099998.0,UEFA,UEFA,False,UEFA Euro qualification
1987-04-29,Greece,Poland,1.0,0.0,1605.0,1913.0,48,36,26.3,26.4,25,26,275600006.0,232100006.0,UEFA,UEFA,False,UEFA Euro qualification
1987-04-29,Netherlands,Hungary,2.0,0.0,2075.0,1818.0,8,39,27.8,25.7,26,29,754200012.0,209199997.0,UEFA,UEFA,False,UEFA Euro qualification
1987-04-29,Romania,Spain,3.0,1.0,1768.0,1879.0,54,2,26.1,26.8,24,26,56950001.0,34375000.0,UEFA,UEFA,False,UEFA Euro qualification
1987-04-30,Luxembourg,Bulgaria,1.0,4.0,1177.0,1753.0,98,87,26.2,25.7,23,25,14980000.0,30049999.0,UEFA,UEFA,False,UEFA Euro qualification
1987-05-17,Hungary,Poland,5.0,3.0,1818.0,1913.0,39,36,25.7,26.4,29,26,209199997.0,232100006.0,UEFA,UEFA,False,UEFA Euro qualification
1987-05-19,England,Brazil,1.0,1.0,1921.0,2037.0,4,6,27.3,29.4,26,26,34375000.0,928200012.0,UEFA,CONMEBOL,False,Rous Cup
1987-05-19,Switzerland,Israel,1.0,0.0,1697.0,1658.0,19,76,28.4,25.4,26,23,332500000.0,68099998.0,UEFA,UEFA,False,Friendly
1987-05-20,Bulgaria,Luxembourg,3.0,0.0,1753.0,1177.0,87,98,25.7,26.2,25,23,30049999.0,14980000.0,UEFA,UEFA,False,UEFA Euro qualification
1987-05-23,Scotland,England,0.0,0.0,1856.0,1921.0,42,4,29.3,27.3,26,26,170250000.0,34375000.0,UEFA,UEFA,False,Rous Cup
1987-05-24,Sweden,Malta,1.0,0.0,1775.0,1377.0,38,161,27.6,27.1,26,27,406079987.0,15000000.0,UEFA,UEFA,False,UEFA Euro qualification
1987-05-26,Scotland,Brazil,0.0,2.0,1856.0,2037.0,42,6,29.3,29.4,26,26,170250000.0,928200012.0,UEFA,CONMEBOL,False,Rous Cup
1987-05-27,Japan,Senegal,2.0,2.0,1460.0,1522.0,18,15,27.6,27.1,26,26,270850006.0,478100006.0,AFC,CAF,False,Kirin Cup
1987-05-28,Finland,Brazil,2.0,3.0,1472.0,2037.0,75,6,26.2,29.4,27,26,41849998.0,928200012.0,UEFA,CONMEBOL,False,Friendly
1987-05-28,Norway,Italy,0.0,0.0,1484.0,1932.0,31,12,26.9,21.0,26,23,589900024.0,319000000.0,UEFA,UEFA,False,Friendly
1987-06-01,Israel,Brazil,0.0,4.0,1658.0,2037.0,76,6,25.4,29.4,23,26,68099998.0,928200012.0,UEFA,CONMEBOL,False,Friendly
1987-06-03,Sweden,Italy,1.0,0.0,1775.0,1932.0,38,12,27.6,21.0,26,23,406079987.0,319000000.0,UEFA,UEFA,False,UEFA Euro qualification
1987-06-09,Australia,Morocco,1.0,0.0,1617.0,1573.0,27,7,27.4,26.7,26,26,77449997.0,447700012.0,AFC,CAF,True,Korea Cup
1987-06-10,Argentina,Italy,1.0,3.0,1839.0,1932.0,1,12,29.2,21.0,26,23,807500000.0,319000000.0,CONMEBOL,UEFA,True,Friendly
1987-06-11,Colombia,Ecuador,1.0,0.0,1347.0,1415.0,13,23,30.1,26.1,26,26,302350006.0,368700012.0,CONMEBOL,CONMEBOL,False,Friendly
1987-06-12,Egypt,Thailand,1.0,1.0,1632.0,1264.0,29,94,29.1,28.6,26,24,116480003.0,6550000.0,CAF,AFC,True,Korea Cup
1987-06-14,Bolivia,Paraguay,0.0,2.0,1584.0,1659.0,77,41,23.8,29.1,27,26,17850000.0,153649994.0,CONMEBOL,CONMEBOL,False,Friendly
1987-06-14,Ecuador,Colombia,3.0,0.0,1415.0,1347.0,23,13,26.1,30.1,26,26,368700012.0,302350006.0,CONMEBOL,CONMEBOL,False,Friendly
1987-06-16,Norway,France,2.0,0.0,1484.0,1894.0,31,3,26.9,27.1,26,26,589900024.0,34375000.0,UEFA,UEFA,False,UEFA Euro qualification
1987-06-17,Switzerland,Sweden,1.0,1.0,1697.0,1775.0,19,38,28.4,27.6,26,26,332500000.0,406079987.0,UEFA,UEFA,False,UEFA Euro qualification
1987-06-19,Australia,Egypt,0.0,0.0,1617.0,1632.0,27,29,27.4,29.1,26,26,77449997.0,116480003.0,AFC,CAF,True,Korea Cup
1987-06-19,Peru,Chile,1.0,3.0,1773.0,1763.0,52,51,27.1,25.9,24,25,30629999.0,66800003.0,CONMEBOL,CONMEBOL,False,Friendly
1987-06-19,Uruguay,Ecuador,2.0,1.0,1657.0,1415.0,16,23,28.8,26.1,26,26,359299988.0,368700012.0,CONMEBOL,CONMEBOL,False,Friendly
1987-06-20,Argentina,Paraguay,0.0,1.0,1839.0,1659.0,1,41,29.2,29.1,26,26,807500000.0,153649994.0,CONMEBOL,CONMEBOL,False,Friendly
1987-06-21,Brazil,Ecuador,4.0,1.0,2037.0,1415.0,6,23,29.4,26.1,26,26,928200012.0,368700012.0,CONMEBOL,CONMEBOL,False,Friendly
1987-06-21,Peru,Chile,2.0,0.0,1773.0,1763.0,52,51,27.1,25.9,24,25,30629999.0,66800003.0,CONMEBOL,CONMEBOL,False,Friendly
1987-06-23,Uruguay,Bolivia,2.0,1.0,1657.0,1584.0,16,77,28.8,23.8,26,27,359299988.0,17850000.0,CONMEBOL,CONMEBOL,False,Friendly
1987-06-24,Chile,Peru,1.0,0.0,1763.0,1773.0,51,52,25.9,27.1,25,24,66800003.0,30629999.0,CONMEBOL,CONMEBOL,False,Friendly
1987-06-27,Argentina,Peru,1.0,1.0,1839.0,1773.0,1,52,29.2,27.1,26,24,807500000.0,30629999.0,CONMEBOL,CONMEBOL,False,Copa América
1987-06-28,Brazil,Venezuela,5.0,0.0,2037.0,1251.0,6,49,29.4,25.6,26,27,928200012.0,79000000.0,CONMEBOL,CONMEBOL,True,Copa América
1987-06-28,Paraguay,Bolivia,0.0,0.0,1659.0,1584.0,41,77,29.1,23.8,26,27,153649994.0,17850000.0,CONMEBOL,CONMEBOL,True,Copa América
1987-06-30,Venezuela,Chile,1.0,3.0,1251.0,1763.0,49,51,25.6,25.9,27,25,79000000.0,66800003.0,CONMEBOL,CONMEBOL,True,Copa América
1987-07-01,Bolivia,Colombia,0.0,2.0,1584.0,1347.0,77,13,23.8,30.1,27,26,17850000.0,302350006.0,CONMEBOL,CONMEBOL,True,Copa América
1987-07-02,Argentina,Ecuador,3.0,0.0,1839.0,1415.0,1,23,29.2,26.1,26,26,807500000.0,368700012.0,CONMEBOL,CONMEBOL,False,Copa América
